date,season,season_year,venue,is_home,opponent,batter,batting_pos,runs,balls_faced,strike_rate,fours,sixes,dots,boundary_pct,dot_pct,runs_powerplay,runs_middle,runs_death,dismissal_kind,was_dismissed,avg_runs_last5,avg_sr_last5,mi_won,performance
2014-05-03,2014,2014,Wankhede Stadium,1,Kings XI Punjab,CM Gautam,2,33,29,113.79,2,2,15,13.79,51.72,22,11,0,lbw,1,10.0,119.3,True,medium
2014-05-06,2014,2014,Wankhede Stadium,1,Royal Challengers Bangalore,CM Gautam,2,30,28,107.14,2,3,19,17.86,67.86,22,8,0,caught,1,14.6,118.2,True,medium
2014-05-10,2014,2014,Wankhede Stadium,1,Chennai Super Kings,CM Gautam,2,9,8,112.5,2,0,5,25.0,62.5,9,0,0,caught,1,19.2,119.63,False,low
2014-05-12,2014,2014,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,CM Gautam,2,1,3,33.33,0,0,2,0.0,66.67,1,0,0,caught,1,19.6,107.13,True,low
2014-05-14,2014,2014,Barabati Stadium,0,Kolkata Knight Riders,CM Gautam,2,8,9,88.89,1,0,6,11.11,66.67,8,0,0,caught,1,15.4,89.35,False,low
2008-05-21,2007/08,2007,Wankhede Stadium,1,Kings XI Punjab,CRD Fernando,10,2,1,200.0,0,0,0,0.0,0.0,0,0,2,run out,1,0.0,0.0,False,low
2010-04-25,2009/10,2009,Dr DY Patil Sports Academy,0,Chennai Super Kings,CRD Fernando,10,2,2,100.0,0,0,0,0.0,0.0,0,0,2,0,0,2.0,200.0,False,low
2022-04-06,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Kolkata Knight Riders,D Brevis,3,29,19,152.63,2,2,7,21.05,36.84,21,8,0,stumped,1,0.0,0.0,False,medium
2022-04-09,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Royal Challengers Bangalore,D Brevis,3,8,11,72.73,1,0,6,9.09,54.55,0,8,0,lbw,1,29.0,152.63,False,low
2022-04-13,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Punjab Kings,D Brevis,3,49,25,196.0,4,5,13,36.0,52.0,8,41,0,caught,1,18.5,112.68,False,medium
2022-04-16,2022,2022,"Brabourne Stadium, Mumbai",0,Lucknow Super Giants,D Brevis,3,31,13,238.46,6,1,5,53.85,38.46,31,0,0,caught,1,28.67,140.45,False,medium
2022-04-21,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Chennai Super Kings,D Brevis,2,4,7,57.14,0,0,4,0.0,57.14,4,0,0,caught,1,29.25,164.96,False,low
2022-04-24,2022,2022,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,D Brevis,3,3,5,60.0,0,0,3,0.0,60.0,0,3,0,caught,1,24.2,143.39,False,low
2022-05-21,2022,2022,"Wankhede Stadium, Mumbai",1,Delhi Capitals,D Brevis,3,37,33,112.12,1,3,14,12.12,42.42,1,36,0,bowled,1,19.0,124.87,True,medium
2024-03-24,2024,2024,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,D Brevis,4,46,38,121.05,2,3,15,13.16,39.47,6,40,0,caught and bowled,1,24.8,132.74,False,medium
2024-04-01,2024,2024,"Wankhede Stadium, Mumbai",1,Rajasthan Royals,D Brevis,4,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,24.2,117.75,False,low
2024-05-17,2024,2024,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,D Brevis,2,23,20,115.0,1,2,11,15.0,55.0,10,13,0,caught,1,18.0,70.06,False,medium
2008-04-23,2007/08,2007,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,DJ Bravo,5,24,16,150.0,2,1,5,18.75,31.25,0,24,0,caught,1,0.0,0.0,False,medium
2008-04-25,2007/08,2007,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,DJ Bravo,4,23,21,109.52,4,0,10,19.05,47.62,16,7,0,bowled,1,24.0,150.0,False,medium
2008-04-27,2007/08,2007,Dr DY Patil Sports Academy,0,Deccan Chargers,DJ Bravo,7,34,18,188.89,3,1,2,22.22,11.11,0,9,25,caught,1,23.5,129.76,False,medium
2008-04-29,2007/08,2007,Eden Gardens,0,Kolkata Knight Riders,DJ Bravo,5,64,53,120.75,8,1,22,16.98,41.51,8,36,20,0,0,27.0,149.47,True,high
2008-05-04,2007/08,2007,Dr DY Patil Sports Academy,0,Delhi Daredevils,DJ Bravo,5,2,4,50.0,0,0,2,0.0,50.0,0,2,0,caught,1,36.25,142.29,True,low
2008-05-07,2007/08,2007,Dr DY Patil Sports Academy,0,Rajasthan Royals,DJ Bravo,4,1,5,20.0,0,0,4,0.0,80.0,0,1,0,caught,1,29.4,123.83,True,low
2008-05-18,2007/08,2007,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,DJ Bravo,6,30,17,176.47,2,2,5,23.53,29.41,0,13,17,bowled,1,24.8,97.83,True,medium
2009-04-18,2009,2009,Newlands,0,Chennai Super Kings,DJ Bravo,5,5,4,125.0,1,0,2,25.0,50.0,0,5,0,caught,1,26.2,111.22,True,low
2009-04-25,2009,2009,Kingsmead,0,Deccan Chargers,DJ Bravo,5,21,18,116.67,2,0,5,11.11,27.78,0,8,13,lbw,1,20.4,98.44,False,medium
2009-04-27,2009,2009,St George's Park,0,Kolkata Knight Riders,DJ Bravo,6,3,5,60.0,0,0,2,0.0,40.0,0,0,3,caught,1,11.8,97.63,True,low
2009-04-29,2009,2009,Kingsmead,0,Kings XI Punjab,DJ Bravo,5,15,20,75.0,1,1,14,10.0,70.0,1,14,0,caught,1,12.0,99.63,False,low
2009-05-03,2009,2009,New Wanderers Stadium,0,Royal Challengers Bangalore,DJ Bravo,5,50,40,125.0,1,2,11,7.5,27.5,1,16,33,0,0,14.8,110.63,False,high
2009-05-06,2009,2009,SuperSport Park,0,Deccan Chargers,DJ Bravo,5,13,16,81.25,0,0,7,0.0,43.75,0,13,0,caught,1,18.8,100.33,False,low
2009-05-08,2009,2009,Buffalo Park,0,Delhi Daredevils,DJ Bravo,6,35,30,116.67,2,2,12,13.33,40.0,0,25,10,caught,1,20.4,91.58,False,medium
2009-05-12,2009,2009,SuperSport Park,0,Kings XI Punjab,DJ Bravo,2,70,59,118.64,7,3,30,16.95,50.85,33,32,5,0,0,23.2,91.58,True,high
2009-05-14,2009,2009,Kingsmead,0,Rajasthan Royals,DJ Bravo,1,1,3,33.33,0,0,2,0.0,66.67,1,0,0,caught and bowled,1,36.6,103.31,False,low
2009-05-16,2009,2009,St George's Park,0,Chennai Super Kings,DJ Bravo,2,5,8,62.5,1,0,6,12.5,75.0,5,0,0,bowled,1,33.8,94.98,False,low
2010-03-17,2009/10,2009,Feroz Shah Kotla,0,Delhi Daredevils,DJ Bravo,7,9,4,225.0,0,1,1,25.0,25.0,0,0,9,caught,1,24.8,82.48,True,low
2010-03-20,2009/10,2009,Brabourne Stadium,0,Royal Challengers Bangalore,DJ Bravo,6,1,2,50.0,0,0,1,0.0,50.0,0,1,0,lbw,1,24.0,111.23,False,low
2010-03-25,2009/10,2009,"Brabourne Stadium, Mumbai",0,Chennai Super Kings,DJ Bravo,6,11,7,157.14,0,1,2,14.29,28.57,0,0,11,0,0,17.2,97.89,True,low
2010-03-28,2009/10,2009,Dr DY Patil Sports Academy,0,Deccan Chargers,DJ Bravo,3,23,16,143.75,3,1,8,25.0,50.0,14,9,0,caught,1,5.4,105.59,True,medium
2010-03-30,2009/10,2009,Brabourne Stadium,0,Kings XI Punjab,DJ Bravo,6,8,4,200.0,0,1,1,25.0,25.0,0,0,8,caught and bowled,1,9.8,127.68,True,low
2010-04-03,2009/10,2009,Brabourne Stadium,0,Deccan Chargers,DJ Bravo,4,2,8,25.0,0,0,6,0.0,75.0,0,2,0,bowled,1,10.4,155.18,True,low
2010-04-06,2009/10,2009,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,DJ Bravo,5,2,3,66.67,0,0,1,0.0,33.33,0,2,0,caught,1,9.0,115.18,False,low
2010-04-19,2009/10,2009,Eden Gardens,0,Kolkata Knight Riders,DJ Bravo,6,5,9,55.56,0,0,5,0.0,55.56,0,4,1,stumped,1,9.2,118.51,False,low
2011-04-10,2011,2011,Feroz Shah Kotla,0,Delhi Daredevils,DJ Jacobs,1,1,6,16.67,0,0,5,0.0,83.33,1,0,0,bowled,1,0.0,0.0,True,low
2011-04-12,2011,2011,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,DJ Jacobs,1,22,16,137.5,2,2,10,25.0,62.5,22,0,0,bowled,1,1.0,16.67,True,medium
2011-04-15,2011,2011,Wankhede Stadium,1,Kochi Tuskers Kerala,DJ Jacobs,1,12,21,57.14,1,0,13,4.76,61.9,3,9,0,bowled,1,11.5,77.09,False,low
2011-04-24,2011,2011,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,DJ Jacobs,1,32,20,160.0,5,1,8,30.0,40.0,32,0,0,caught,1,11.67,70.44,True,medium
2011-04-29,2011,2011,Sawai Mansingh Stadium,0,Rajasthan Royals,DJ Jacobs,1,15,15,100.0,0,1,7,6.67,46.67,15,0,0,bowled,1,16.75,92.83,False,low
2011-05-02,2011,2011,Wankhede Stadium,1,Kings XI Punjab,DJ Jacobs,1,10,10,100.0,2,0,6,20.0,60.0,10,0,0,bowled,1,16.4,94.26,True,low
2012-04-16,2012,2012,Wankhede Stadium,1,Delhi Daredevils,DJ Jacobs,2,0,10,0.0,0,0,10,0.0,100.0,0,0,0,bowled,1,18.2,110.93,False,low
2008-04-20,2007/08,2007,Wankhede Stadium,1,Royal Challengers Bangalore,DJ Thornely,3,0,5,0.0,0,0,5,0.0,100.0,0,0,0,retired hurt,1,0.0,0.0,False,low
